X,Y,fid,gml_id,lokalnyId,przestrzenNazw,wersjaId,czyObiektBDOO,x_kod,x_skrKarto,x_katDoklGeom,x_doklGeom,x_doklGeom_uom,x_zrodloDanychG,x_zrodloDanychA,x_katIstnienia,x_rodzajReprGeom,x_aktualnoscG,x_aktualnoscA,poczatekWersjiObiektu,x_dataUtworzenia,x_kodKarto10k,x_kodKarto25k,x_kodKarto50k,x_kodKarto100k,x_kodKarto250k,x_kodKarto500k,x_kodKarto1000k,nazwa,idPRNG,idTerytGmi,idTerytMiejsc,liczbaMieszkancow,rodzaj,siedzibaUrzeduGminy,EMUiA|BT_ReferencjaDoObiektu|idIIP|BT_Identyfikator|lokalnyId,EMUiA|BT_ReferencjaDoObiektu|idIIP|BT_Identyfikator|przestrzenNazw,PRNG|BT_ReferencjaDoObiektu|idIIP|BT_Identyfikator|lokalnyId,PRNG|BT_ReferencjaDoObiektu|idIIP|BT_Identyfikator|przestrzenNazw,x_informDodatkowa,x_uwagi,layer,path,lmiesz,icon_url
23.5832126725556,52.9637512359759,"151",OT_ADMS_P.319,2C9A9AB3-6198-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Tokarowszczyzna,"139710","2002075","34795","8",Ws,fałsz,"34795",PL.ZIPIN.1269,"139710",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"8",./0.png
23.2477706940597,53.1252539781885,"152",OT_ADMS_P.234,2C9A9AB3-619D-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Zaścianki,"159511","2002095","41750","367",Ws,fałsz,"41750",PL.ZIPIN.2419,"159511",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"367",./0.png
23.3984312872847,53.190340138409,"153",OT_ADMS_P.278,2C9A9AB3-619E-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Cieliczanka,"17388","2002095","41370","118",Ws,fałsz,"41370",PL.ZIPIN.2419,"17388",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.3070803845841,53.2017785881488,"154",OT_ADMS_P.239,2C9A9AB3-61A0-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Ogrodniczki,"91426","2002095","41588","777",Ws,fałsz,"41588",PL.ZIPIN.2419,"91426",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"777",./0.png
23.8946289684726,52.9724513143128,"155",OT_ADMS_P.381,2C9A9AB3-61A1-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Nowosady,"89729","2002075","34571","196",Ws,fałsz,"34571",PL.ZIPIN.1269,"89729",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.62908471969,52.9384946986535,"156",OT_ADMS_P.326,2C9A9AB3-615F-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Supruny,"133677","2002075","34192","18",Ws,fałsz,"34192",PL.ZIPIN.1269,"133677",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.7374542152625,52.9570208390896,"157",OT_ADMS_P.352,2C9A9AB3-6160-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Tanica Górna,"138745","2002075","34789","39",Ws,fałsz,"34789",PL.ZIPIN.1269,"138745",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"39",./0.png
23.1984171541605,53.3688914095991,"159",OT_ADMS_P.207,2C9A9AB3-61FE-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Jezierzysk,"46510","2002025","25477","44",Ws,fałsz,"25477",PL.ZIPIN.1654,"46510",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"44",./0.png
23.8688695330658,52.9441696293735,"160",OT_ADMS_P.379,2C9A9AB3-621E-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Cisówka,"17995","2002075","34230","192",Ws,fałsz,"34230",PL.ZIPIN.1269,"17995",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.5131152519215,53.1434775204759,"161",OT_ADMS_P.303,2C9A9AB3-621F-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Sofipol,"126138","2002042","29334","84",Ws,fałsz,"29334",PL.ZIPIN.1267,"126138",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"84",./0.png
23.5895166911466,53.1226246202505,"162",OT_ADMS_P.309,2C9A9AB3-6221-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Waliły,"143765","2002042","29363","101",Ws,fałsz,"29363",PL.ZIPIN.1267,"143765",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.3562839010382,53.2119745838052,"164",OT_ADMS_P.396,2C9A9AB3-6224-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS02,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Dębowik,"23679","2002094","923489","2",CMs,fałsz,"923489",PL.ZIPIN.2419,"23679",PL.PZGiK.204.PRNG,pojedyncza zagroda,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.6480813634041,52.9353888498147,"165",OT_ADMS_P.329,2C9A9AB3-6227-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Bieńdziuga,"5768","2002075","34157","58",Ws,fałsz,"34157",PL.ZIPIN.1269,"5768",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"58",./0.png
23.2556917498225,53.2897798265818,"167",OT_ADMS_P.390,2C9A9AB3-6314-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS02,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Pierekał-Zawały,"100658","2002024","922917","136",CMs,fałsz,"922917",PL.ZIPIN.1654,"100658",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.4651949459919,53.0196724868664,"168",OT_ADMS_P.297,2C9A9AB3-6315-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Tylwica,"142083","2002075","34832","101",Ws,fałsz,"34832",PL.ZIPIN.1269,"142083",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.6921511938589,53.0591753375761,"169",OT_ADMS_P.331,2C9A9AB3-61A4-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Mieleszki,"79759","2002042","29179","85",Ws,fałsz,"29179",PL.ZIPIN.1267,"79759",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"85",./0.png
23.7676408760291,52.9449707829864,"170",OT_ADMS_P.359,2C9A9AB3-6173-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Garbary,"176328","2002075","991210","5",Ws,fałsz,"991210",PL.ZIPIN.1269,"176328",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"5",./0.png
23.1356659997431,53.3423017508178,"171",OT_ADMS_P.168,2C9A9AB3-6200-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Brzozówka Ziemiańska,"11821","2002025","25388","49",Ws,fałsz,"25388",PL.ZIPIN.1654,"11821",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"49",./0.png
23.7670756609977,52.9498389814347,"172",OT_ADMS_P.354,2C9A9AB3-6370-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Rudnia,"176326","2002075","1010970","3",Ws,fałsz,"1010970",PL.ZIPIN.1269,"176326",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"3",./0.png
23.4836962141455,53.2544176843648,"174",OT_ADMS_P.291,2C9A9AB3-6373-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Sokołda,"126269","2002095","41631","97",Ws,fałsz,"41631",PL.ZIPIN.2419,"126269",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"97",./0.png
23.1895380901382,53.3001211809813,"175",OT_ADMS_P.205,2C9A9AB3-62E9-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Karczmisko,"50470","2002025","25490","96",Ws,fałsz,"25490",PL.ZIPIN.1654,"50470",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"96",./0.png
23.7247957746123,53.0027334952033,"176",OT_ADMS_P.351,2C9A9AB3-62EA-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Nowe Kuchmy,"88888","2002075","34453","15",Ws,fałsz,"34453",PL.ZIPIN.1269,"88888",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.2379232236015,53.2648982662193,"179",OT_ADMS_P.222,2C9A9AB3-6176-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Złota Wieś,"161965","2002025","25767","37",Ws,fałsz,"25767",PL.ZIPIN.1654,"161965",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"37",./0.png
23.4753889522399,53.1326609357736,"181",ID_05b3720e-69cf-421d-87be-955e78ad04dc,05b3720e-69cf-421d-87be-955e78ad04dc,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2017-05-15,,,,,,,,Downiewo,"25983","2002042","28978","29",Ws,fałsz,"28978",PL.ZIPIN.1267,"25983",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"29",./0.png
23.7230277881029,52.9550602255795,"183",OT_ADMS_P.349,2C9A9AB3-611C-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Tanica Dolna,"138744","2002075","34772","37",Ws,fałsz,"34772",PL.ZIPIN.1269,"138744",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"37",./0.png
23.8152698615619,53.0672030207104,"185",OT_ADMS_P.357,2C9A9AB3-6377-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Zubry,"162403","2002042","29475","103",Ws,fałsz,"29475",PL.ZIPIN.1267,"162403",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.3090758569617,53.3283985784373,"187",OT_ADMS_P.251,2C9A9AB3-63A3-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Machnacz,"74969","2002025","25572","19",Ws,fałsz,"25572",PL.ZIPIN.1654,"74969",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.7611223827287,53.1097130132515,"192",OT_ADMS_P.345,2C9A9AB3-622D-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Zubki,"162388","2002042","29452","34",Ws,fałsz,"29452",PL.ZIPIN.1267,"162388",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"34",./0.png
23.5574970219097,52.9992092595095,"193",OT_ADMS_P.314,2C9A9AB3-622E-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Hieronimowo,"41261","2002075","34281","46",Ws,fałsz,"34281",PL.ZIPIN.1269,"41261",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"46",./0.png
23.1629724357265,53.3410630837685,"195",OT_ADMS_P.187,2C9A9AB3-637F-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Łapczyn,"71350","2002025","25566","71",Ws,fałsz,"25566",PL.ZIPIN.1654,"71350",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"71",./0.png
23.8669349943309,53.0782600629312,"196",OT_ADMS_P.367,2C9A9AB3-624B-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Świsłoczany,"138545","2002042","29357","25",Ws,fałsz,"29357",PL.ZIPIN.1267,"138545",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"25",./0.png
23.7127008700766,52.9718712413201,"197",OT_ADMS_P.346,2C9A9AB3-624D-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Juszkowy Gród,"47786","2002075","34329","121",Ws,fałsz,"34329",PL.ZIPIN.1269,"47786",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.3376252970727,53.1255779632856,"202",OT_ADMS_P.233,2C9A9AB3-63AB-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Sobolewo,"126031","2002095","41619","1378",Ws,fałsz,"41619",PL.ZIPIN.2419,"126031",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.65395212262,52.9576738082283,"204",OT_ADMS_P.327,2C9A9AB3-6279-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Suszcza,"133792","2002075","34750","89",Ws,fałsz,"34750",PL.ZIPIN.1269,"133792",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"89",./0.png
23.6062626682432,53.0329210290713,"205",OT_ADMS_P.401,2C9A9AB3-627A-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS01,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Michałowo,"79324","2002074","34507","3073",Ms,prawda,"34507",PL.ZIPIN.1269,"79324",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"3073",./0.png
23.8950418978088,53.0352062284174,"209",OT_ADMS_P.378,2C9A9AB3-612F-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Dublany,"26764","2002075","34252","28",Ws,fałsz,"34252",PL.ZIPIN.1269,"26764",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"28",./0.png
23.7842344998469,53.0228745127109,"211",OT_ADMS_P.340,2C9A9AB3-6237-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Podozierany,"106028","2002042","29251","129",Ws,fałsz,"29251",PL.ZIPIN.1267,"106028",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.2606488381142,53.1729361339147,"212",OT_ADMS_P.241,2C9A9AB3-6238-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Karakule,"50284","2002095","41542","450",Ws,fałsz,"41542",PL.ZIPIN.2419,"50284",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"450",./0.png
23.1948586093753,53.2827366735049,"216",OT_ADMS_P.211,2C9A9AB3-6253-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Ogóły,"91409","2002025","25595","4",Ws,fałsz,"25595",PL.ZIPIN.1654,"91409",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"4",./0.png
23.8187092384894,52.9478063616811,"217",OT_ADMS_P.365,2C9A9AB3-6254-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Budy,"12491","2002075","34223","58",Ws,fałsz,"34223",PL.ZIPIN.1269,"12491",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"58",./0.png
23.4550786940718,53.1102093110551,"218",OT_ADMS_P.288,2C9A9AB3-62F2-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Zajma,"156807","2002075","34855","40",Ws,fałsz,"34855",PL.ZIPIN.1269,"156807",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"40",./0.png
23.3359370310002,53.2100740686213,"219",OT_ADMS_P.399,2C9A9AB3-62F3-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS01,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Supraśl,"133675","2002094","923472","4610",Ms,prawda,"923472",PL.ZIPIN.2419,"133675",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"4610",./0.png
23.6274579398931,53.0021069540646,"221",OT_ADMS_P.315,2C9A9AB3-627F-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Nowa Wola,"88535","2002075","34565","165",Ws,fałsz,"34565",PL.ZIPIN.1269,"88535",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.5017997355825,53.019584557249,"223",OT_ADMS_P.301,2C9A9AB3-6244-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Topolany,"140034","2002075","34803","158",Ws,fałsz,"34803",PL.ZIPIN.1269,"140034",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,,./0.png
23.6799822054329,52.9492168822972,"224",OT_ADMS_P.338,2C9A9AB3-6246-0F0D-E053-CA2BA8C04DCD,PL.PZGiK.335.BDOT10k,2021-10-15T00:00:00,fałsz,ADMS03,,Dok,"1",m,Ort,PRNG,,PU,2017-06-05,2020-10-02,2021-10-15T00:00:00,2012-11-15,,,,,,,,Krugły Lasek,"62529","2002075","34594","37",Ws,fałsz,"34594",PL.ZIPIN.1269,"62529",PL.PZGiK.204.PRNG,,,miasta2,C:/Users/Grzesiek/Desktop/inzynierka/materiały qgis/miasta2.gpkg|layername=miasta2,"37",./0.png
